Societe,Date,Annee,Periode,Devise,Categorie,Sous_categorie,Code_ratio,Ratio,Unite,Valeur,Benchmark,Note_sur_5
SFBT,2014-03-31,2014,T1,TND,Gestion des liquidités,Liquidités,INT_DEF,Intervalle défensif,j,479.5669,,
SFBT,2014-03-31,2014,T1,TND,Gestion des liquidités,Fonds de roulement,FR,Fonds de roulement (FR),montant,72361024.318,positif,5.0
SFBT,2014-03-31,2014,T1,TND,Gestion des liquidités,Fonds de roulement,COUV_IMMO,Couverture des immobilisations,x,1.2394,"1,2 à 1,5",5.0
SFBT,2014-03-31,2014,T1,TND,Gestion des liquidités,Fonds de roulement,BFR,Besoin en fonds de roulement (BFR),montant,95678457.557,,
SFBT,2014-03-31,2014,T1,TND,Gestion des liquidités,Fonds de roulement,BFR_JOURS,Ratio BFR (jours de CA),j,466.5398,30 à 60 j,0.0
SFBT,2014-03-31,2014,T1,TND,Gestion des actifs,Gestion des actifs,LEV_ECO,Ratio du levier économique,x,1.3744,2 à 3,5.0
SFBT,2014-03-31,2014,T1,TND,Gestion des actifs,Gestion des actifs,POIDS_IMMO,Poids des immobilisations,%,67.0251,45 % à 65 %,2.0
SFBT,2014-03-31,2014,T1,TND,Gestion des actifs,Gestion des actifs,VETUSTE,Vétusté des immobilisations corporelles,%,53.4022,30 % à 60 %,5.0
SFBT,2014-03-31,2014,T1,TND,Gestion des passifs,Structure financière,ENDET_GLOB,Ratio d'endettement global,%,27.2401,40 % à 60 %,4.0
SFBT,2014-03-31,2014,T1,TND,Gestion des passifs,Structure financière,ENDET_TERME,Ratio d'endettement à terme,%,14.1731,,
SFBT,2014-03-31,2014,T1,TND,Gestion des passifs,Structure financière,INDEP_FIN,Indépendance financière,x,2.6711,,
SFBT,2014-03-31,2014,T1,TND,Gestion des passifs,Structure financière,AUTO_FIN,Autonomie financière,%,72.7599,35 % à 50 %,4.0
SFBT,2014-03-31,2014,T1,TND,Gestion des passifs,Structure financière,SOLVA,Solvabilité,x,3.6711,"1,5 à 2",4.0
SFBT,2014-03-31,2014,T1,TND,Ressources humaines,Productivité RH,EFF_BRUT_RH,Efficacité brute des RH,x,10.7862,,
SFBT,2014-03-31,2014,T1,TND,Ressources humaines,Productivité RH,EFF_NET_RH,Efficacité nette des RH,x,5.5865,,5.0
SFBT,2014-03-31,2014,T1,TND,Gestion des risques,Gestion des risques,RISQ_PLACEMENT,Risque de placement,%,2.1631,,
SFBT,2014-03-31,2014,T1,TND,Gestion des risques,Gestion des risques,RISQ_COMMERCIAL,Risque commercial,%,101.8422,,
SFBT,2014-03-31,2014,T1,TND,Gestion des risques,Gestion des risques,CREDIT_CLIENT,Crédit moyen clients,j,371.7239,,
SFBT,2014-03-31,2014,T1,TND,Gestion des risques,Gestion des risques,CREDIT_FOURN,Crédit moyen fournisseurs,j,200.1488,,
SFBT,2014-03-31,2014,T1,TND,Gestion des risques,Gestion des risques,CONAN_HOLDER,Score de Conan & Holder,score,0.0742,,3.0
SFBT,2014-03-31,2014,T1,TND,Rentabilité,Rentabilité commerciale,RENT_COM,Rentabilité commerciale,%,23.0403,,
SFBT,2014-03-31,2014,T1,TND,Rentabilité,Rentabilité commerciale,MARGE_NETTE,Marge nette,%,51.7929,,
SFBT,2014-03-31,2014,T1,TND,Rentabilité,Rentabilité commerciale,ROT_CAP,Rotation des capitaux,x,0.166,,
SFBT,2014-03-31,2014,T1,TND,Rentabilité,Rentabilité économique,ROA,Rendement de l'actif (ROA),%,3.8247,5 % à 10 %,2.0
